Education,Marital_Status,Income,Recency,NumWebVisitsMonth,Complain,Response,Age,Children,TotalSpending,NumOfTransactions,NumOfAcceptedCmp,CVR,AgeGroup,IncomeGroup,SpendingGroup,TransactionGroup
S1,Menikah,19107000.0,49,7,0,0,42,1,46000,6,0,0.0,41-50,10M-20M,0-0.5M,0-10
D3,Bertunangan,75484000.0,50,4,0,0,46,1,1159000,18,0,0.0,41-50,70M-80M,1M-1.5M,10-20
S2,Lajang,70379000.0,84,4,0,0,46,1,860000,25,0,0.0,41-50,70M-80M,0.5M-1M,20-30
S2,Bertunangan,79419000.0,96,2,0,0,52,0,1631000,15,0,0.0,51-60,70M-80M,1.5M-2M,10-20
S3,Bertunangan,64014000.0,56,7,0,0,76,3,444000,22,1,0.0,71-80,60M-70M,0-0.5M,20-30
S1,Menikah,76998000.0,85,6,0,0,67,1,1910000,29,1,0.0,61-70,70M-80M,1.5M-2M,20-30
S2,Bertunangan,49854000.0,63,6,0,0,50,1,380000,18,0,0.0,41-50,40M-50M,0-0.5M,10-20
S3,Menikah,60585000.0,17,5,0,1,51,2,736000,30,0,0.2,51-60,60M-70M,0.5M-1M,20-30
S3,Cerai,42873000.0,11,8,0,0,72,2,269000,15,0,0.0,71-80,40M-50M,0-0.5M,10-20
S1,Bertunangan,87679000.0,62,4,0,1,34,0,2524000,29,3,0.25,31-40,80M-90M,>2.5M,20-30
S1,Bertunangan,57867000.0,48,6,0,0,44,1,612000,25,0,0.0,41-50,50M-60M,0.5M-1M,20-30
S1,Menikah,35765000.0,86,6,0,0,32,1,75000,8,0,0.0,31-40,30M-40M,0-0.5M,0-10
S1,Menikah,65492000.0,73,2,0,0,63,0,1045000,26,0,0.0,61-70,60M-70M,1M-1.5M,20-30
S1,Cerai,32952000.0,36,7,0,0,45,1,55000,6,0,0.0,41-50,30M-40M,0-0.5M,0-10
S3,Bertunangan,53374000.0,34,9,0,1,53,1,1064000,21,1,0.1111111111111111,51-60,50M-60M,1M-1.5M,20-30
S1,Bertunangan,71706000.0,16,5,0,0,63,1,1443000,25,0,0.0,61-70,70M-80M,1M-1.5M,20-30
S1,Menikah,68487000.0,48,4,0,0,34,0,1366000,30,0,0.0,31-40,60M-70M,1M-1.5M,20-30
S2,Bertunangan,53253000.0,61,5,0,0,47,2,436000,19,0,0.0,41-50,50M-60M,0-0.5M,10-20
S1,Menikah,42014000.0,56,8,0,1,45,1,436000,20,0,0.125,41-50,40M-50M,0-0.5M,10-20
S2,Menikah,54108000.0,74,8,0,0,49,2,747000,32,0,0.0,41-50,50M-60M,0.5M-1M,30-40
S3,Lajang,49667000.0,35,8,0,1,67,0,1396000,22,1,0.125,61-70,40M-50M,1M-1.5M,20-30
S2,Menikah,63206000.0,65,2,0,0,48,0,928000,14,1,0.0,41-50,60M-70M,0.5M-1M,10-20
S2,Menikah,57136000.0,48,6,0,0,50,2,642000,26,0,0.0,41-50,50M-60M,0.5M-1M,20-30
D3,Bertunangan,46772000.0,88,8,0,0,47,1,1048000,30,1,0.0,41-50,40M-50M,1M-1.5M,20-30
S3,Menikah,78931000.0,19,1,0,0,51,0,943000,24,0,0.0,51-60,70M-80M,0.5M-1M,20-30
S1,Bertunangan,53977000.0,21,5,0,0,64,1,907000,27,0,0.0,61-70,50M-60M,0.5M-1M,20-30
S1,Menikah,73538000.0,92,7,0,0,57,1,1658000,26,0,0.0,51-60,70M-80M,1.5M-2M,20-30
S1,Menikah,79529000.0,1,2,0,0,36,0,1638000,22,0,0.0,31-40,70M-80M,1.5M-2M,20-30
D3,Bertunangan,20981000.0,14,8,0,1,45,0,73000,7,0,0.125,41-50,20M-30M,0-0.5M,0-10
S1,Lajang,51766000.0,74,5,0,0,42,1,275000,12,0,0.0,41-50,50M-60M,0-0.5M,10-20
S1,Menikah,55759000.0,84,8,0,0,60,1,854000,26,0,0.0,51-60,50M-60M,0.5M-1M,20-30
S2,Menikah,37787000.0,50,8,0,0,50,1,106000,7,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Lajang,27242000.0,2,9,0,1,52,1,106000,7,0,0.1111111111111111,51-60,20M-30M,0-0.5M,0-10
S3,Lajang,87188000.0,73,3,0,1,39,0,1923000,19,0,0.3333333333333333,31-40,80M-90M,1.5M-2M,10-20
S1,Bertunangan,69930000.0,21,3,0,0,51,0,1662000,22,0,0.0,51-60,60M-70M,1.5M-2M,20-30
S1,Lajang,37697000.0,82,6,0,0,46,1,84000,7,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Lajang,3502000.0,56,14,0,0,49,1,5000,0,0,0.0,41-50,0M-10M,0-0.5M,0-10
S1,Menikah,58597000.0,20,7,0,0,46,2,733000,32,0,0.0,41-50,50M-60M,0.5M-1M,30-40
S3,Janda,82032000.0,54,1,0,0,74,0,1234000,17,0,0.0,71-80,80M-90M,1M-1.5M,10-20
S1,Bertunangan,28087000.0,77,7,0,0,64,2,112000,9,0,0.0,61-70,20M-30M,0-0.5M,0-10
S3,Lajang,74004000.0,5,3,0,1,35,0,1658000,15,2,0.3333333333333333,31-40,70M-80M,1.5M-2M,10-20
S1,Bertunangan,19740000.0,65,5,0,0,62,1,55000,7,0,0.0,61-70,10M-20M,0-0.5M,0-10
D3,Menikah,57036000.0,33,9,0,0,47,1,1513000,26,1,0.0,41-50,50M-60M,1.5M-2M,20-30
D3,Bertunangan,53083000.0,65,7,0,0,64,2,271000,17,1,0.0,61-70,50M-60M,0-0.5M,10-20
S3,Menikah,69283000.0,41,5,0,0,47,1,904000,27,0,0.0,41-50,60M-70M,0.5M-1M,20-30
S2,Lajang,46098000.0,86,8,0,1,47,2,120000,11,0,0.125,41-50,40M-50M,0-0.5M,10-20
D3,Menikah,23331000.0,92,8,0,0,34,1,103000,8,0,0.0,31-40,20M-30M,0-0.5M,0-10
D3,Lajang,23331000.0,97,9,0,0,34,1,269000,17,0,0.0,31-40,20M-30M,0-0.5M,10-20
S1,Lajang,9255000.0,91,8,0,0,33,1,22000,5,0,0.0,31-40,0M-10M,0-0.5M,0-10
S3,Janda,67786000.0,0,1,0,1,63,0,1156000,16,0,1.0,61-70,60M-70M,1M-1.5M,10-20
S3,Menikah,71969000.0,59,8,0,0,51,1,1086000,19,1,0.0,51-60,70M-80M,1M-1.5M,10-20
S2,Lajang,59235000.0,4,7,0,0,55,1,1128000,28,0,0.0,51-60,50M-60M,1M-1.5M,20-30
S1,Bertunangan,31928000.0,5,7,0,0,33,1,72000,9,0,0.0,31-40,30M-40M,0-0.5M,0-10
S2,Bertunangan,74881000.0,48,5,0,0,61,2,964000,27,0,0.0,61-70,70M-80M,0.5M-1M,20-30
S1,Menikah,65819000.0,99,3,0,0,44,0,1383000,20,0,0.0,41-50,60M-70M,1M-1.5M,10-20
S3,Lajang,51411000.0,81,5,0,0,69,3,18000,4,0,0.0,61-70,50M-60M,0-0.5M,0-10
S1,Cerai,51983000.0,95,7,0,0,58,1,793000,24,0,0.0,51-60,50M-60M,0.5M-1M,20-30
D3,Menikah,30390000.0,5,6,0,0,35,0,80000,6,0,0.0,31-40,30M-40M,0-0.5M,0-10
S1,Lajang,30983000.0,50,8,0,1,59,0,167000,8,0,0.125,51-60,30M-40M,0-0.5M,0-10
S1,Janda,66033000.0,76,7,0,0,65,1,677000,20,0,0.0,61-70,60M-70M,0.5M-1M,10-20
D3,Menikah,37284000.0,46,6,0,0,47,2,23000,4,0,0.0,41-50,30M-40M,0-0.5M,0-10
S2,Cerai,57530000.0,68,1,0,0,71,1,92000,7,0,0.0,71-80,50M-60M,0-0.5M,0-10
D3,Menikah,76800000.0,33,1,0,0,57,0,641000,16,0,0.0,51-60,70M-80M,0.5M-1M,10-20
S1,Menikah,63943000.0,50,5,0,0,66,1,1106000,17,0,0.0,61-70,60M-70M,1M-1.5M,10-20
S2,Menikah,37054000.0,89,7,0,0,55,2,25000,6,0,0.0,51-60,30M-40M,0-0.5M,0-10
S2,Bertunangan,47175000.0,81,8,0,1,60,2,240000,17,1,0.125,51-60,40M-50M,0-0.5M,10-20
S1,Cerai,31859000.0,77,7,0,0,46,1,20000,4,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Cerai,27215000.0,50,6,0,0,61,3,102000,11,0,0.0,61-70,20M-30M,0-0.5M,10-20
S3,Cerai,70179000.0,10,5,0,0,46,1,1034000,26,0,0.0,41-50,70M-80M,1M-1.5M,20-30
S1,Menikah,24645000.0,16,8,0,0,34,1,17000,4,0,0.0,31-40,20M-30M,0-0.5M,0-10
S1,Cerai,79865000.0,12,1,0,0,68,1,792000,21,0,0.0,61-70,70M-80M,0.5M-1M,20-30
S1,Menikah,44322000.0,30,8,0,0,37,1,92000,8,0,0.0,31-40,40M-50M,0-0.5M,0-10
S1,Lajang,47958000.0,8,5,0,0,70,1,407000,16,0,0.0,61-70,40M-50M,0-0.5M,10-20
S2,Lajang,63972000.0,93,4,0,0,58,1,1269000,23,1,0.0,51-60,60M-70M,1M-1.5M,20-30
S1,Bertunangan,75315000.0,14,2,0,0,68,1,841000,23,0,0.0,61-70,70M-80M,0.5M-1M,20-30
S3,Menikah,55517000.0,53,9,0,1,72,2,633000,23,0,0.1111111111111111,71-80,50M-60M,0.5M-1M,20-30
S3,Menikah,75283000.0,26,4,0,0,65,3,1019000,25,0,0.0,61-70,70M-80M,1M-1.5M,20-30
S2,Lajang,90638000.0,29,1,0,1,31,0,2525000,18,1,1.0,31-40,90M-100M,>2.5M,10-20
S2,Menikah,27161000.0,41,7,0,0,36,1,52000,5,0,0.0,31-40,20M-30M,0-0.5M,0-10
S3,Bertunangan,38201000.0,19,8,0,0,62,1,268000,15,0,0.0,61-70,30M-40M,0-0.5M,10-20
S1,Bertunangan,45203000.0,4,6,0,1,40,2,147000,8,0,0.16666666666666666,31-40,40M-50M,0-0.5M,0-10
S3,Bertunangan,81574000.0,89,1,0,0,75,0,1798000,18,2,0.0,71-80,80M-90M,1.5M-2M,10-20
S2,Lajang,60482000.0,81,7,0,0,46,1,507000,17,0,0.0,41-50,60M-70M,0.5M-1M,10-20
S1,Bertunangan,34633000.0,31,6,0,0,66,3,15000,4,0,0.0,61-70,30M-40M,0-0.5M,0-10
S2,Bertunangan,78093000.0,53,1,0,0,75,0,1105000,17,0,0.0,71-80,70M-80M,1M-1.5M,10-20
S1,Cerai,82460000.0,78,1,0,0,72,0,974000,15,0,0.0,71-80,80M-90M,0.5M-1M,10-20
S2,Bertunangan,45903000.0,80,4,0,0,56,1,66000,8,0,0.0,51-60,40M-50M,0-0.5M,0-10
S1,Cerai,81361000.0,18,1,0,1,35,0,778000,27,0,1.0,31-40,80M-90M,0.5M-1M,20-30
S3,Cerai,35860000.0,37,5,0,1,49,2,49000,6,1,0.2,41-50,30M-40M,0-0.5M,0-10
S2,Bertunangan,40442000.0,52,7,0,1,70,2,169000,12,0,0.14285714285714285,61-70,40M-50M,0-0.5M,10-20
S1,Menikah,61482000.0,39,2,0,0,57,0,299000,12,0,0.0,51-60,60M-70M,0-0.5M,10-20
S1,Menikah,34968000.0,11,7,0,0,42,1,221000,17,0,0.0,41-50,30M-40M,0-0.5M,10-20
S1,Menikah,75794000.0,33,3,0,0,35,0,1682000,25,1,0.0,31-40,70M-80M,1.5M-2M,20-30
S1,Menikah,74268000.0,83,2,0,0,67,0,892000,13,0,0.0,61-70,70M-80M,0.5M-1M,10-20
SMA,Bertunangan,13724000.0,43,9,0,0,34,1,58000,5,1,0.0,31-40,10M-20M,0-0.5M,0-10
S3,Lajang,52569000.0,54,3,0,0,55,1,95000,7,0,0.0,51-60,50M-60M,0-0.5M,0-10
S3,Lajang,48432000.0,3,8,0,1,49,1,424000,19,0,0.125,41-50,40M-50M,0-0.5M,10-20
S1,Lajang,36108000.0,68,9,0,0,38,1,339000,15,1,0.0,31-40,30M-40M,0-0.5M,10-20
S1,Menikah,76445000.0,2,6,0,0,51,1,1410000,21,0,0.0,51-60,70M-80M,1M-1.5M,20-30
S3,Menikah,36663000.0,40,2,0,0,47,1,35000,6,0,0.0,41-50,30M-40M,0-0.5M,0-10
S2,Menikah,53843000.0,64,7,0,0,57,1,562000,20,0,0.0,51-60,50M-60M,0.5M-1M,10-20
S2,Menikah,90226000.0,26,2,0,0,66,0,2352000,24,1,0.0,61-70,90M-100M,2M-2.5M,20-30
S2,Cerai,70638000.0,69,3,0,0,67,0,1334000,20,1,0.0,61-70,70M-80M,1M-1.5M,10-20
S1,Bertunangan,44512000.0,57,4,0,0,62,2,32000,6,0,0.0,61-70,40M-50M,0-0.5M,0-10
S1,Menikah,27116000.0,78,7,0,0,61,2,41000,7,0,0.0,61-70,20M-30M,0-0.5M,0-10
S3,Menikah,54072000.0,71,8,0,0,59,2,39000,5,0,0.0,51-60,50M-60M,0-0.5M,0-10
S1,Menikah,71855000.0,59,3,0,0,45,1,1141000,25,0,0.0,41-50,70M-80M,1M-1.5M,20-30
D3,Lajang,51250000.0,28,9,0,0,32,1,710000,24,1,0.0,31-40,50M-60M,0.5M-1M,20-30
S2,Menikah,60432000.0,61,6,0,0,49,1,401000,19,0,0.0,41-50,60M-70M,0-0.5M,10-20
D3,Menikah,12393000.0,38,9,0,0,44,0,57000,6,0,0.0,41-50,10M-20M,0-0.5M,0-10
S1,Lajang,64509000.0,19,4,0,1,32,0,1722000,19,1,0.25,31-40,60M-70M,1.5M-2M,10-20
S1,Lajang,33955000.0,92,8,0,0,47,1,270000,15,0,0.0,41-50,30M-40M,0-0.5M,10-20
S1,Menikah,31353000.0,24,8,0,1,45,2,31000,6,0,0.125,41-50,30M-40M,0-0.5M,0-10
S1,Menikah,55434000.0,21,4,0,0,38,1,882000,24,0,0.0,31-40,50M-60M,0.5M-1M,20-30
S1,Bertunangan,28359000.0,35,7,0,0,39,1,16000,4,0,0.0,31-40,20M-30M,0-0.5M,0-10
S1,Lajang,57100000.0,9,3,0,0,35,1,311000,14,0,0.0,31-40,50M-60M,0-0.5M,10-20
S2,Menikah,52973000.0,92,8,0,0,66,1,1152000,31,0,0.0,61-70,50M-60M,1M-1.5M,30-40
S3,Bertunangan,51717000.0,55,7,0,0,57,1,122000,8,1,0.0,51-60,50M-60M,0-0.5M,0-10
S1,Menikah,18793000.0,14,8,0,0,51,1,77000,9,0,0.0,51-60,10M-20M,0-0.5M,0-10
S1,Lajang,50664000.0,64,9,0,0,63,2,561000,24,0,0.0,61-70,50M-60M,0.5M-1M,20-30
S1,Bertunangan,54414000.0,49,4,0,0,59,2,211000,13,0,0.0,51-60,50M-60M,0-0.5M,10-20
S3,Menikah,54549000.0,8,7,0,0,70,1,233000,12,0,0.0,61-70,50M-60M,0-0.5M,10-20
S3,Janda,47111000.0,35,9,0,0,51,1,1092000,21,0,0.0,51-60,40M-50M,1M-1.5M,20-30
S3,Cerai,41003000.0,11,6,0,0,59,0,601000,17,0,0.0,51-60,40M-50M,0.5M-1M,10-20
S1,Bertunangan,19444000.0,8,7,0,1,40,1,54000,10,0,0.14285714285714285,31-40,10M-20M,0-0.5M,0-10
D3,Bertunangan,36301000.0,53,7,0,0,46,1,78000,7,0,0.0,41-50,30M-40M,0-0.5M,0-10
S3,Bertunangan,42731000.0,64,5,0,0,53,1,244000,13,0,0.0,51-60,40M-50M,0-0.5M,10-20
S3,Menikah,52854000.0,43,5,0,0,63,2,116000,9,0,0.0,61-70,50M-60M,0-0.5M,0-10
S1,Bertunangan,22775000.0,40,8,0,0,44,1,15000,4,0,0.0,41-50,20M-30M,0-0.5M,0-10
S3,Menikah,59821000.0,11,8,0,0,67,1,734000,26,0,0.0,61-70,50M-60M,0.5M-1M,20-30
S1,Cerai,50002000.0,21,7,0,0,68,1,638000,19,0,0.0,61-70,50M-60M,0.5M-1M,10-20
S1,Menikah,69755000.0,23,1,0,0,77,0,894000,22,0,0.0,71-80,60M-70M,0.5M-1M,20-30
S1,Menikah,44078000.0,17,5,0,0,53,2,41000,7,0,0.0,51-60,40M-50M,0-0.5M,0-10
S2,Bertunangan,30560000.0,6,7,0,0,46,1,31000,5,0,0.0,41-50,30M-40M,0-0.5M,0-10
S2,Bertunangan,35924000.0,56,5,0,0,53,2,34000,5,0,0.0,51-60,30M-40M,0-0.5M,0-10
S3,Cerai,64140000.0,71,5,0,1,58,2,1750000,18,3,0.2,51-60,60M-70M,1.5M-2M,10-20
S1,Bertunangan,56386000.0,51,9,0,0,41,2,612000,25,0,0.0,41-50,50M-60M,0.5M-1M,20-30
D3,Bertunangan,75774000.0,27,4,0,0,41,1,823000,21,0,0.0,41-50,70M-80M,0.5M-1M,20-30
S2,Cerai,39228000.0,1,4,0,0,62,0,20000,4,0,0.0,61-70,30M-40M,0-0.5M,0-10
S2,Menikah,58494000.0,56,6,0,0,48,1,396000,16,0,0.0,41-50,50M-60M,0-0.5M,10-20
S1,Lajang,58684000.0,71,2,0,0,41,0,813000,21,1,0.0,41-50,50M-60M,0.5M-1M,20-30
S1,Cerai,57136000.0,18,6,0,1,55,0,1179000,20,0,0.16666666666666666,51-60,50M-60M,1M-1.5M,10-20
S3,Janda,56551000.0,48,4,0,0,72,2,138000,10,0,0.0,71-80,50M-60M,0-0.5M,0-10
S1,Menikah,22448000.0,86,3,0,0,40,1,55000,9,0,0.0,31-40,20M-30M,0-0.5M,0-10
S1,Lajang,82014000.0,48,6,0,1,61,0,1511000,22,0,0.16666666666666666,61-70,80M-90M,1.5M-2M,20-30
S1,Janda,34213000.0,2,9,0,1,59,2,117000,9,0,0.1111111111111111,51-60,30M-40M,0-0.5M,0-10
S1,Bertunangan,157146000.0,13,1,0,0,45,0,1730000,28,0,0.0,41-50,>100M,1.5M-2M,20-30
S3,Janda,25358000.0,57,6,0,0,75,1,32000,6,0,0.0,71-80,20M-30M,0-0.5M,0-10
S2,Lajang,35544000.0,77,7,0,0,44,1,67000,6,0,0.0,41-50,30M-40M,0-0.5M,0-10
S2,Bertunangan,36634000.0,0,7,0,0,68,1,335000,15,0,0.0,61-70,30M-40M,0-0.5M,10-20
S3,Menikah,62670000.0,57,3,0,0,68,1,825000,22,0,0.0,61-70,60M-70M,0.5M-1M,20-30
D3,Bertunangan,50334000.0,24,6,0,0,50,1,694000,23,0,0.0,41-50,50M-60M,0.5M-1M,20-30
S1,Lajang,72066000.0,55,2,0,1,41,0,1792000,17,2,0.5,41-50,70M-80M,1.5M-2M,10-20
S3,Lajang,50729000.0,62,6,0,0,64,2,496000,24,0,0.0,61-70,50M-60M,0-0.5M,20-30
S1,Bertunangan,34916000.0,89,9,0,0,54,2,231000,13,0,0.0,51-60,30M-40M,0-0.5M,10-20
S1,Cerai,64892000.0,77,4,0,0,46,1,902000,24,0,0.0,41-50,60M-70M,0.5M-1M,20-30
S1,Lajang,43602000.0,45,6,0,0,56,2,68000,9,0,0.0,51-60,40M-50M,0-0.5M,0-10
D3,Lajang,41473000.0,80,7,0,0,37,1,76000,6,0,0.0,31-40,40M-50M,0-0.5M,0-10
S3,Menikah,63246000.0,60,4,0,0,55,2,772000,22,0,0.0,51-60,60M-70M,0.5M-1M,20-30
S3,Menikah,36732000.0,71,2,0,0,63,2,47000,9,0,0.0,61-70,30M-40M,0-0.5M,0-10
S3,Lajang,37929000.0,49,7,0,1,37,0,265000,13,2,0.14285714285714285,31-40,30M-40M,0-0.5M,10-20
S1,Bertunangan,86610000.0,66,2,0,0,71,0,1603000,18,0,0.0,71-80,80M-90M,1.5M-2M,10-20
S2,Menikah,80141000.0,20,6,0,1,36,0,2091000,22,1,0.16666666666666666,31-40,80M-90M,2M-2.5M,20-30
S1,Menikah,69016000.0,61,5,0,0,52,1,1533000,34,0,0.0,51-60,60M-70M,1.5M-2M,30-40
D3,Bertunangan,20193000.0,18,4,0,0,31,0,82000,7,0,0.0,31-40,20M-30M,0-0.5M,0-10
S1,Menikah,27573000.0,45,8,0,0,47,1,244000,14,0,0.0,41-50,20M-30M,0-0.5M,10-20
SMA,Lajang,15862000.0,26,8,0,0,43,1,36000,5,0,0.0,41-50,10M-20M,0-0.5M,0-10
S3,Menikah,49544000.0,0,7,0,0,46,1,404000,16,0,0.0,41-50,40M-50M,0-0.5M,10-20
S1,Menikah,33228000.0,28,7,0,0,42,1,71000,6,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Bertunangan,70440000.0,49,3,0,0,44,0,1572000,23,1,0.0,41-50,70M-80M,1.5M-2M,20-30
S1,Bertunangan,38232000.0,84,5,0,0,51,2,122000,11,0,0.0,51-60,30M-40M,0-0.5M,10-20
S3,Menikah,22554000.0,38,5,0,0,67,2,41000,10,0,0.0,61-70,20M-30M,0-0.5M,0-10
S3,Menikah,23536000.0,53,3,0,0,39,1,10000,4,0,0.0,31-40,20M-30M,0-0.5M,0-10
S1,Menikah,49413000.0,88,5,0,0,70,1,304000,13,0,0.0,61-70,40M-50M,0-0.5M,10-20
S1,Menikah,42231000.0,99,5,0,0,53,2,37000,5,0,0.0,51-60,40M-50M,0-0.5M,0-10
S2,Cerai,78789000.0,12,2,0,1,42,0,1754000,16,0,0.5,41-50,70M-80M,1.5M-2M,10-20
S1,Bertunangan,56534000.0,35,8,0,1,54,1,815000,25,2,0.125,51-60,50M-60M,0.5M-1M,20-30
S1,Lajang,58350000.0,5,6,0,0,51,1,1001000,27,0,0.0,51-60,50M-60M,1M-1.5M,20-30
S1,Lajang,49090000.0,45,7,0,0,71,1,688000,21,0,0.0,71-80,40M-50M,0.5M-1M,20-30
S2,Cerai,61787000.0,71,5,0,0,35,0,1319000,19,0,0.0,31-40,60M-70M,1M-1.5M,10-20
S3,Menikah,18169000.0,40,8,0,0,37,1,21000,4,0,0.0,31-40,10M-20M,0-0.5M,0-10
D3,Lajang,24336000.0,82,7,0,0,41,1,31000,4,0,0.0,41-50,20M-30M,0-0.5M,0-10
S1,Menikah,18222000.0,70,8,0,0,32,0,67000,6,0,0.0,31-40,10M-20M,0-0.5M,0-10
S1,Cerai,62335000.0,87,2,0,0,70,1,708000,21,0,0.0,61-70,60M-70M,0.5M-1M,20-30
D3,Bertunangan,42033000.0,95,7,0,0,51,2,25000,4,0,0.0,51-60,40M-50M,0-0.5M,0-10
S3,Menikah,86580000.0,72,1,0,0,39,0,746000,11,1,0.0,31-40,80M-90M,0.5M-1M,10-20
S3,Cerai,41437000.0,5,7,0,0,65,2,32000,5,0,0.0,61-70,40M-50M,0-0.5M,0-10
S2,Janda,73705000.0,86,5,0,0,71,2,1695000,25,0,0.0,71-80,70M-80M,1.5M-2M,20-30
S1,Menikah,61064000.0,80,6,0,0,46,1,1080000,28,0,0.0,41-50,60M-70M,1M-1.5M,20-30
S1,Lajang,18358000.0,49,7,0,0,33,1,57000,10,0,0.0,31-40,10M-20M,0-0.5M,0-10
S3,Bertunangan,55012000.0,85,5,0,0,49,1,660000,25,0,0.0,41-50,50M-60M,0.5M-1M,20-30
SMA,Bertunangan,9722000.0,7,8,0,1,49,1,103000,11,0,0.125,41-50,0M-10M,0-0.5M,10-20
S3,Menikah,38175000.0,6,7,0,0,38,1,153000,11,0,0.0,31-40,30M-40M,0-0.5M,10-20
S2,Bertunangan,58656000.0,25,6,0,0,66,1,1220000,32,1,0.0,61-70,50M-60M,1M-1.5M,30-40
S1,Bertunangan,52117000.0,55,7,0,0,57,1,279000,13,0,0.0,51-60,50M-60M,0-0.5M,10-20
S1,Menikah,64813000.0,81,5,0,0,44,1,745000,20,0,0.0,41-50,60M-70M,0.5M-1M,10-20
S3,Menikah,54222000.0,98,3,0,0,49,1,264000,12,0,0.0,41-50,50M-60M,0-0.5M,10-20
S1,Menikah,83512000.0,31,1,0,1,36,0,2157000,22,4,1.0,31-40,80M-90M,2M-2.5M,20-30
S2,Menikah,77520000.0,30,4,0,1,63,1,1526000,23,3,0.25,61-70,70M-80M,1.5M-2M,20-30
S1,Bertunangan,41154000.0,98,5,0,0,44,1,69000,6,0,0.0,41-50,40M-50M,0-0.5M,0-10
S1,Menikah,80398000.0,92,3,0,0,56,0,1597000,26,1,0.0,51-60,80M-90M,1.5M-2M,20-30
SMA,Lajang,18746000.0,41,6,0,0,30,1,64000,8,0,0.0,20-30,10M-20M,0-0.5M,0-10
S1,Bertunangan,35196000.0,68,8,0,0,38,1,497000,18,0,0.0,31-40,30M-40M,0-0.5M,10-20
S1,Lajang,60230000.0,78,5,0,0,66,1,1067000,17,0,0.0,61-70,60M-70M,1M-1.5M,10-20
S1,Menikah,22108000.0,46,7,0,0,45,2,31000,7,0,0.0,41-50,20M-30M,0-0.5M,0-10
S1,Bertunangan,44392000.0,71,7,0,0,48,2,211000,14,0,0.0,41-50,40M-50M,0-0.5M,10-20
S3,Menikah,55424000.0,6,6,0,1,46,1,877000,25,1,0.16666666666666666,41-50,50M-60M,0.5M-1M,20-30
S1,Menikah,17688000.0,82,8,1,0,43,1,11000,4,0,0.0,41-50,10M-20M,0-0.5M,0-10
S3,Menikah,92491000.0,71,3,0,1,39,0,2034000,25,3,0.3333333333333333,31-40,90M-100M,2M-2.5M,20-30
S1,Lajang,90273000.0,32,2,0,1,31,0,1991000,19,3,0.5,31-40,90M-100M,1.5M-2M,10-20
S3,Janda,82571000.0,28,2,0,0,60,0,1686000,24,1,0.0,51-60,80M-90M,1.5M-2M,20-30
S3,Lajang,38513000.0,20,8,0,1,40,1,324000,17,0,0.125,31-40,30M-40M,0-0.5M,10-20
S2,Lajang,16653000.0,10,6,0,1,43,1,69000,9,0,0.16666666666666666,41-50,10M-20M,0-0.5M,0-10
S1,Bertunangan,42586000.0,7,8,0,1,67,2,252000,16,0,0.125,61-70,40M-50M,0-0.5M,10-20
SMA,Lajang,23529000.0,67,6,0,0,57,1,54000,5,0,0.0,51-60,20M-30M,0-0.5M,0-10
S1,Menikah,71107000.0,61,4,0,0,71,1,1327000,28,0,0.0,71-80,70M-80M,1M-1.5M,20-30
S3,Bertunangan,46910000.0,36,6,0,0,58,2,68000,7,0,0.0,51-60,40M-50M,0-0.5M,0-10
S1,Cerai,37244000.0,90,7,0,0,67,2,55000,5,1,0.0,61-70,30M-40M,0-0.5M,0-10
S1,Bertunangan,82427000.0,35,1,0,0,56,0,1456000,21,1,0.0,51-60,80M-90M,1M-1.5M,20-30
D3,Lajang,75342000.0,38,4,0,0,64,1,563000,18,0,0.0,61-70,70M-80M,0.5M-1M,10-20
S1,Cerai,70044000.0,46,5,0,0,68,1,1504000,26,0,0.0,61-70,70M-80M,1.5M-2M,20-30
S1,Menikah,77437000.0,70,1,0,0,59,0,1125000,23,1,0.0,51-60,70M-80M,1M-1.5M,20-30
S1,Menikah,54984000.0,51,7,0,0,63,1,358000,17,1,0.0,61-70,50M-60M,0-0.5M,10-20
S3,Menikah,42403000.0,18,8,0,0,51,1,42000,5,0,0.0,51-60,40M-50M,0-0.5M,0-10
S1,Bertunangan,55761000.0,97,6,0,0,58,1,184000,10,1,0.0,51-60,50M-60M,0-0.5M,0-10
S1,Bertunangan,37292000.0,32,8,0,0,39,1,460000,19,0,0.0,31-40,30M-40M,0-0.5M,10-20
S3,Lajang,45576000.0,9,8,0,1,77,0,145000,8,0,0.125,71-80,40M-50M,0-0.5M,0-10
S1,Bertunangan,70321000.0,6,4,0,1,75,0,1376000,25,0,0.25,71-80,70M-80M,1M-1.5M,20-30
S3,Cerai,58086000.0,80,8,0,0,53,1,792000,23,0,0.0,51-60,50M-60M,0.5M-1M,20-30
S1,Menikah,81795000.0,74,2,0,0,70,0,1382000,23,0,0.0,61-70,80M-90M,1M-1.5M,20-30
SMA,Bertunangan,28389000.0,49,7,0,0,75,0,28000,4,0,0.0,71-80,20M-30M,0-0.5M,0-10
S1,Cerai,69901000.0,95,5,0,0,53,1,882000,23,0,0.0,51-60,60M-70M,0.5M-1M,20-30
S3,Menikah,80360000.0,56,2,0,0,73,0,2231000,15,3,0.0,71-80,80M-90M,2M-2.5M,10-20
